description,file_hash,file_name,weight
ransomware extension download from fsrm.experiant.ca,,*.pabluklocker,
ransomware extension download from fsrm.experiant.ca,,*.cezar,
ransomware extension download from fsrm.experiant.ca,,*.cnc,
ransomware extension download from fsrm.experiant.ca,,*.trump,
ransomware extension download from fsrm.experiant.ca,,*.Crypton,
ransomware extension download from fsrm.experiant.ca,,*.rumblegoodboy,
ransomware extension download from fsrm.experiant.ca,,*.BONUM,
ransomware extension download from fsrm.experiant.ca,,*.[cho.dambler@yandex.com],
ransomware extension download from fsrm.experiant.ca,,*.DIABLO6,
ransomware extension download from fsrm.experiant.ca,,*.PEDO,
ransomware extension download from fsrm.experiant.ca,,*.HELLO,
ransomware extension download from fsrm.experiant.ca,,*.ACTUM,
ransomware extension download from fsrm.experiant.ca,,*.OGONIA,
ransomware extension download from fsrm.experiant.ca,,*.WAmarlocked,
ransomware extension download from fsrm.experiant.ca,,*.nopasaran,
ransomware extension download from fsrm.experiant.ca,,*.gryphon,
ransomware extension download from fsrm.experiant.ca,,*.ebay,
ransomware extension download from fsrm.experiant.ca,,*.491,
ransomware extension download from fsrm.experiant.ca,,*.mtk118,
ransomware extension download from fsrm.experiant.ca,,*.490,
ransomware extension download from fsrm.experiant.ca,,*.shutdown57,
ransomware extension download from fsrm.experiant.ca,,*.PIRATE,
ransomware extension download from fsrm.experiant.ca,,*.wxdrJbgSDa,
ransomware extension download from fsrm.experiant.ca,,*.sea,
ransomware extension download from fsrm.experiant.ca,,*.PLIN,
ransomware extension download from fsrm.experiant.ca,,*.726,
ransomware extension download from fsrm.experiant.ca,,*.SEVENDAYS,
ransomware extension download from fsrm.experiant.ca,,*.nemesis,
ransomware extension download from fsrm.experiant.ca,,*.ocean,
ransomware extension download from fsrm.experiant.ca,,*.rose,
ransomware extension download from fsrm.experiant.ca,,*.[avalona.toga@aol.com].blocking,
ransomware extension download from fsrm.experiant.ca,,*.Node0,
ransomware extension download from fsrm.experiant.ca,,*.supported2017,
ransomware extension download from fsrm.experiant.ca,,*.WINDOWS,
ransomware extension download from fsrm.experiant.ca,,*.bbqb,
ransomware extension download from fsrm.experiant.ca,,*.725,
ransomware extension download from fsrm.experiant.ca,,*.DG,
ransomware extension download from fsrm.experiant.ca,,*.Srpx,
ransomware extension download from fsrm.experiant.ca,,*.freefoam,
ransomware extension download from fsrm.experiant.ca,,*.MyChemicalRomance4EVER,
ransomware extension download from fsrm.experiant.ca,,*.extension.srpx,
ransomware extension download from fsrm.experiant.ca,,*.fuck_you_av_we_are_not_globe_fake,
ransomware extension download from fsrm.experiant.ca,,*.BRT92,
ransomware extension download from fsrm.experiant.ca,,*.qwqd,
ransomware extension download from fsrm.experiant.ca,,*.TGIF,
ransomware extension download from fsrm.experiant.ca,,*.snake,
ransomware extension download from fsrm.experiant.ca,,*.MOLE03,
ransomware extension download from fsrm.experiant.ca,,*.MOLE04,
ransomware extension download from fsrm.experiant.ca,,*.Petya,
ransomware extension download from fsrm.experiant.ca,,*.HAPP,
ransomware extension download from fsrm.experiant.ca,,*.bam!,
ransomware extension download from fsrm.experiant.ca,,*.Atom,
ransomware extension download from fsrm.experiant.ca,,*.GOTHAM,
ransomware extension download from fsrm.experiant.ca,,*.skunk,
ransomware extension download from fsrm.experiant.ca,,*.symbiom_ransomware_locked,
ransomware extension download from fsrm.experiant.ca,,*.CK,
ransomware extension download from fsrm.experiant.ca,,*.HUSTONWEHAVEAPROBLEM@KEEMAIL.ME,
ransomware extension download from fsrm.experiant.ca,,*.yl,
ransomware extension download from fsrm.experiant.ca,,*.ZAYKA,
ransomware extension download from fsrm.experiant.ca,,*.NOOB,
ransomware extension download from fsrm.experiant.ca,,*.crptd,
ransomware extension download from fsrm.experiant.ca,,*.[mich78@usa.com],
ransomware extension download from fsrm.experiant.ca,,*.Reyptson,
ransomware extension download from fsrm.experiant.ca,,*.explorer,
ransomware extension download from fsrm.experiant.ca,,*.au1crypt,
ransomware extension download from fsrm.experiant.ca,,*.s1crypt,
ransomware extension download from fsrm.experiant.ca,,*.alosia,
ransomware extension download from fsrm.experiant.ca,,*.korea,
ransomware extension download from fsrm.experiant.ca,,*.POHU,
ransomware extension download from fsrm.experiant.ca,,*.Ransed,
ransomware extension download from fsrm.experiant.ca,,*.EXTE,
ransomware extension download from fsrm.experiant.ca,,*.Malki,
ransomware extension download from fsrm.experiant.ca,,*.707,
ransomware extension download from fsrm.experiant.ca,,*.A604AF9070,
ransomware extension download from fsrm.experiant.ca,,*.scorpio,
ransomware extension download from fsrm.experiant.ca,,*.Cry128,
ransomware extension download from fsrm.experiant.ca,,*.Cry36,
ransomware extension download from fsrm.experiant.ca,,*.Cry9,
ransomware extension download from fsrm.experiant.ca,,*.xz,
ransomware extension download from fsrm.experiant.ca,,*.readme_txt,
ransomware extension download from fsrm.experiant.ca,,*.OXR,
ransomware extension download from fsrm.experiant.ca,,*.acc,
ransomware extension download from fsrm.experiant.ca,,*.MOLE01,
ransomware extension download from fsrm.experiant.ca,,*.3ncrypt3d,
ransomware extension download from fsrm.experiant.ca,,*.AZER,
ransomware extension download from fsrm.experiant.ca,,*.dcry,
ransomware extension download from fsrm.experiant.ca,,*.MOLE00,
ransomware extension download from fsrm.experiant.ca,,*.LoveYou,
ransomware extension download from fsrm.experiant.ca,,*.z3r0,
ransomware extension download from fsrm.experiant.ca,,*.4x82N,
ransomware extension download from fsrm.experiant.ca,,*.63vc4,
ransomware extension download from fsrm.experiant.ca,,*.BELGIAN_COCOA,
ransomware extension download from fsrm.experiant.ca,,*.moments2900,
ransomware extension download from fsrm.experiant.ca,,*.0x004867,
ransomware extension download from fsrm.experiant.ca,,*.MMM,
ransomware extension download from fsrm.experiant.ca,,*.rat,
ransomware extension download from fsrm.experiant.ca,,*.aleta,
ransomware extension download from fsrm.experiant.ca,,*.ranrans,
ransomware extension download from fsrm.experiant.ca,,"*.lalabitch,",
ransomware extension download from fsrm.experiant.ca,,*.gankLocked,
ransomware extension download from fsrm.experiant.ca,,*.ipygh,
ransomware extension download from fsrm.experiant.ca,,*.via,
ransomware extension download from fsrm.experiant.ca,,*.lamo,
ransomware extension download from fsrm.experiant.ca,,*.suppose666,
ransomware extension download from fsrm.experiant.ca,,*.mention9823,
ransomware extension download from fsrm.experiant.ca,,*.breeding123,
ransomware extension download from fsrm.experiant.ca,,*.sux,
ransomware extension download from fsrm.experiant.ca,,*.cfm,
ransomware extension download from fsrm.experiant.ca,,*.Wana Decrypt0r Trojan-Syria Editi0n,
ransomware extension download from fsrm.experiant.ca,,*.pscrypt,
ransomware extension download from fsrm.experiant.ca,,*.a990,
ransomware extension download from fsrm.experiant.ca,,*.Tesla,
ransomware extension download from fsrm.experiant.ca,,*.kuntzware,
ransomware extension download from fsrm.experiant.ca,,*.nsmf,
ransomware extension download from fsrm.experiant.ca,,*.Facebook,
ransomware extension download from fsrm.experiant.ca,,*.pizdosik,
ransomware extension download from fsrm.experiant.ca,,*.[resque@plague.desi].scarab,
ransomware extension download from fsrm.experiant.ca,,*.sux.AES128,
ransomware extension download from fsrm.experiant.ca,,*.cspider,
ransomware extension download from fsrm.experiant.ca,,*.[teroda@bigmir.net].masterteroda@bigmir.net,
ransomware extension download from fsrm.experiant.ca,,*.zbt,
ransomware extension download from fsrm.experiant.ca,,*.MOLE02,
ransomware extension download from fsrm.experiant.ca,,*.ogre,
ransomware extension download from fsrm.experiant.ca,,*.tax,
ransomware extension download from fsrm.experiant.ca,,*.whycry,
ransomware extension download from fsrm.experiant.ca,,*.cr020801,
ransomware extension download from fsrm.experiant.ca,,*.cerber6,
ransomware extension download from fsrm.experiant.ca,,*.netn6,
ransomware extension download from fsrm.experiant.ca,,*.rnsmwre,
ransomware extension download from fsrm.experiant.ca,,*.ghost,
ransomware extension download from fsrm.experiant.ca,,*.scarab,
ransomware extension download from fsrm.experiant.ca,,*.R4bb0l0ck,
ransomware extension download from fsrm.experiant.ca,,*.TraNs,
ransomware extension download from fsrm.experiant.ca,,*.BeethoveN,
ransomware extension download from fsrm.experiant.ca,,*.spectre,
ransomware extension download from fsrm.experiant.ca,,*.switch,
ransomware extension download from fsrm.experiant.ca,,*.payforunlock,
ransomware extension download from fsrm.experiant.ca,,*.dolphin,
ransomware extension download from fsrm.experiant.ca,,*.dviide,
ransomware extension download from fsrm.experiant.ca,,*.sVn,
ransomware extension download from fsrm.experiant.ca,,*.R3K7M9,
ransomware extension download from fsrm.experiant.ca,,*.BMCODE,
ransomware extension download from fsrm.experiant.ca,,*.zilla,
ransomware extension download from fsrm.experiant.ca,,*.RaaS,
ransomware extension download from fsrm.experiant.ca,,*.resurrection,
ransomware extension download from fsrm.experiant.ca,,*.lost,
ransomware extension download from fsrm.experiant.ca,,*.ram,
ransomware extension download from fsrm.experiant.ca,,*.master,
ransomware extension download from fsrm.experiant.ca,,*.brickr,
ransomware extension download from fsrm.experiant.ca,,*.ramen,
ransomware extension download from fsrm.experiant.ca,,*.TRMT,
ransomware extension download from fsrm.experiant.ca,,*.gommemode,
ransomware extension download from fsrm.experiant.ca,,*.andonio,
ransomware extension download from fsrm.experiant.ca,,*.phantom,
ransomware extension download from fsrm.experiant.ca,,*.r3store,
ransomware extension download from fsrm.experiant.ca,,*.imsorry,
ransomware extension download from fsrm.experiant.ca,,*.YYTO,
ransomware extension download from fsrm.experiant.ca,,*.read_to_txt_file.yyto,
ransomware extension download from fsrm.experiant.ca,,*.beep,
ransomware extension download from fsrm.experiant.ca,,*.666,
ransomware extension download from fsrm.experiant.ca,,*.crying,
ransomware extension download from fsrm.experiant.ca,,*.antihacker2017,
ransomware extension download from fsrm.experiant.ca,,*.theworldisyours,
ransomware extension download from fsrm.experiant.ca,,*.spora,
ransomware extension download from fsrm.experiant.ca,,*.sexy,
ransomware extension download from fsrm.experiant.ca,,*.realfs0ciety@sigaint.org.fs0ciety,
ransomware extension download from fsrm.experiant.ca,,*.pays,
ransomware extension download from fsrm.experiant.ca,,*.payrms,
ransomware extension download from fsrm.experiant.ca,,*.paymts,
ransomware extension download from fsrm.experiant.ca,,*.paymrss,
ransomware extension download from fsrm.experiant.ca,,*.paym,
ransomware extension download from fsrm.experiant.ca,,*.lol,
ransomware extension download from fsrm.experiant.ca,,*.madebyadam,
ransomware extension download from fsrm.experiant.ca,,*.locklock,
ransomware extension download from fsrm.experiant.ca,,*.lcked,
ransomware extension download from fsrm.experiant.ca,,*.kyra,
ransomware extension download from fsrm.experiant.ca,,*.kernel_time,
ransomware extension download from fsrm.experiant.ca,,*.kernel_pid,
ransomware extension download from fsrm.experiant.ca,,*.kernel_complete,
ransomware extension download from fsrm.experiant.ca,,*.ifuckedyou,
ransomware extension download from fsrm.experiant.ca,,*.grt,
ransomware extension download from fsrm.experiant.ca,,*.crypte,
ransomware extension download from fsrm.experiant.ca,,*.cbu1,
ransomware extension download from fsrm.experiant.ca,,*.beef,
ransomware extension download from fsrm.experiant.ca,,*.write_us_on_email,
ransomware extension download from fsrm.experiant.ca,,*.LIGHTNING,
ransomware extension download from fsrm.experiant.ca,,*.xfile,
ransomware extension download from fsrm.experiant.ca,,*.oled,
ransomware extension download from fsrm.experiant.ca,,*.wtdi,
ransomware extension download from fsrm.experiant.ca,,*.4rwcry4w,
ransomware extension download from fsrm.experiant.ca,,*.Encrypted_By_VMola.com,
ransomware extension download from fsrm.experiant.ca,,*.wlu,
ransomware extension download from fsrm.experiant.ca,,*.maysomware,
ransomware extension download from fsrm.experiant.ca,,*.damoclis,
ransomware extension download from fsrm.experiant.ca,,*.decrypter@tutanota.com,
ransomware extension download from fsrm.experiant.ca,,*.VisionCrypt,
ransomware extension download from fsrm.experiant.ca,,*.pwned,
ransomware extension download from fsrm.experiant.ca,,*.hNcrypt,
ransomware extension download from fsrm.experiant.ca,,*.~xdata~,
ransomware extension download from fsrm.experiant.ca,,*.b0ff,
ransomware extension download from fsrm.experiant.ca,,*.xdata,
ransomware extension download from fsrm.experiant.ca,,*.kee,
ransomware extension download from fsrm.experiant.ca,,*.grux,
ransomware extension download from fsrm.experiant.ca,,*.mordor,
ransomware extension download from fsrm.experiant.ca,,*.die,
ransomware extension download from fsrm.experiant.ca,,*.SaMsUnG,
ransomware extension download from fsrm.experiant.ca,,*.nuke55,
ransomware extension download from fsrm.experiant.ca,,*.onyon,
ransomware extension download from fsrm.experiant.ca,,*.blocked,
ransomware extension download from fsrm.experiant.ca,,*.DARKCRY,
ransomware extension download from fsrm.experiant.ca,,*.wincry,
ransomware extension download from fsrm.experiant.ca,,*.wncrypt,
ransomware extension download from fsrm.experiant.ca,,*.vCrypt1,
ransomware extension download from fsrm.experiant.ca,,*.theva,
ransomware extension download from fsrm.experiant.ca,,*.pky,
ransomware extension download from fsrm.experiant.ca,,*.eky,
ransomware extension download from fsrm.experiant.ca,,*.slvpawned,
ransomware extension download from fsrm.experiant.ca,,*.WCRYT,
ransomware extension download from fsrm.experiant.ca,,*.WRNY,
ransomware extension download from fsrm.experiant.ca,,*.wncryt,
ransomware extension download from fsrm.experiant.ca,,*.wnry,
ransomware extension download from fsrm.experiant.ca,,*.viki,
ransomware extension download from fsrm.experiant.ca,,*.donation1@protonmail.ch.12345,
ransomware extension download from fsrm.experiant.ca,,*.block_file12,
ransomware extension download from fsrm.experiant.ca,,*.@decrypt2017,
ransomware extension download from fsrm.experiant.ca,,*.vdul,
ransomware extension download from fsrm.experiant.ca,,*.2cXpCihgsVxB3,
ransomware extension download from fsrm.experiant.ca,,*.son,
ransomware extension download from fsrm.experiant.ca,,*.paycyka,
ransomware extension download from fsrm.experiant.ca,,*.medal,
ransomware extension download from fsrm.experiant.ca,,*.bagi,
ransomware extension download from fsrm.experiant.ca,,*.wncry,
ransomware extension download from fsrm.experiant.ca,,*.news,
ransomware extension download from fsrm.experiant.ca,,*.corrupted,
ransomware extension download from fsrm.experiant.ca,,*.shifr,
ransomware extension download from fsrm.experiant.ca,,*.FailedAccess,
ransomware extension download from fsrm.experiant.ca,,*.helppme@india.com.*,
ransomware extension download from fsrm.experiant.ca,,*.fartplz,
ransomware extension download from fsrm.experiant.ca,,*.xncrypt,
ransomware extension download from fsrm.experiant.ca,,*.Lockify,
ransomware extension download from fsrm.experiant.ca,,*.htrs,
ransomware extension download from fsrm.experiant.ca,,*.cryptowin,
ransomware extension download from fsrm.experiant.ca,,*.owned,
ransomware extension download from fsrm.experiant.ca,,*.x0lzs3c,
ransomware extension download from fsrm.experiant.ca,,*.UIWIX,
ransomware extension download from fsrm.experiant.ca,,*.CRYPTOBOSS,
ransomware extension download from fsrm.experiant.ca,,*.loptr,
ransomware extension download from fsrm.experiant.ca,,*.jaff,
ransomware extension download from fsrm.experiant.ca,,*.bitkangoroo,
ransomware extension download from fsrm.experiant.ca,,*.cloud,
ransomware extension download from fsrm.experiant.ca,,*.uk-dealer@sigaint.org,
ransomware extension download from fsrm.experiant.ca,,*.decrypt2017,
ransomware extension download from fsrm.experiant.ca,,*.[admin@hoist.desi].*.WALLET,
ransomware extension download from fsrm.experiant.ca,,*.[crysis@life.com].*.WALLET,
ransomware extension download from fsrm.experiant.ca,,*.[SHIELD0@USA.COM].*.WALLET,
ransomware extension download from fsrm.experiant.ca,,*.haters,
ransomware extension download from fsrm.experiant.ca,,*.anon,
ransomware extension download from fsrm.experiant.ca,,*.amnesia,
ransomware extension download from fsrm.experiant.ca,,*.keepcalm,
ransomware extension download from fsrm.experiant.ca,,*.MIKOYAN,
ransomware extension download from fsrm.experiant.ca,,*.WWW,
ransomware extension download from fsrm.experiant.ca,,*.CRYPTED000007,
ransomware extension download from fsrm.experiant.ca,,*.HELPPME@INDIA.COM.ID83994902,
ransomware extension download from fsrm.experiant.ca,,*.MAYA,
ransomware extension download from fsrm.experiant.ca,,*.CONTACT_TARINEOZA@GMAIL.COM,
ransomware extension download from fsrm.experiant.ca,,*.CRYPTOBYTE,
ransomware extension download from fsrm.experiant.ca,,*.AES,
ransomware extension download from fsrm.experiant.ca,,*.ADR,
ransomware extension download from fsrm.experiant.ca,,*.NM4,
ransomware extension download from fsrm.experiant.ca,,*.LOLI,
ransomware extension download from fsrm.experiant.ca,,*.whatthefuck,
ransomware extension download from fsrm.experiant.ca,,*.loveyouisreal,
ransomware extension download from fsrm.experiant.ca,,*.okokokokok,
ransomware extension download from fsrm.experiant.ca,,*.ranranranran,
ransomware extension download from fsrm.experiant.ca,,*.psh,
ransomware extension download from fsrm.experiant.ca,,*.GETREKT,
ransomware extension download from fsrm.experiant.ca,,*.aes_ni_0day,
ransomware extension download from fsrm.experiant.ca,,*.JEEPERS,
ransomware extension download from fsrm.experiant.ca,,*.LOCKOUT,
ransomware extension download from fsrm.experiant.ca,,*.ATLAS,
ransomware extension download from fsrm.experiant.ca,,*.FLATCHER3@INDIA.COM.000G,
ransomware extension download from fsrm.experiant.ca,,*.AES-NI,
ransomware extension download from fsrm.experiant.ca,,*.DEXTER,
ransomware extension download from fsrm.experiant.ca,,*.CONFICKER,
ransomware extension download from fsrm.experiant.ca,,*.ONION,
ransomware extension download from fsrm.experiant.ca,,*.[NO.TORP3DA@PROTONMAIL.CH].WALLET,
ransomware extension download from fsrm.experiant.ca,,*.LCKD,
ransomware extension download from fsrm.experiant.ca,,*.MOLE,
ransomware extension download from fsrm.experiant.ca,,*.RANSOM,
ransomware extension download from fsrm.experiant.ca,,*.lambda.l0cked,
ransomware extension download from fsrm.experiant.ca,,*.I'WANT MONEY,
ransomware extension download from fsrm.experiant.ca,,*.gembok,
ransomware extension download from fsrm.experiant.ca,,"*.[GOFMEN17@YA.RU],CRP",
ransomware extension download from fsrm.experiant.ca,,*.SERP,
ransomware extension download from fsrm.experiant.ca,,*.kilit,
ransomware extension download from fsrm.experiant.ca,,*.LAMBDA.LOCKED,
ransomware extension download from fsrm.experiant.ca,,*.ADMIN@BADADMIN.XYZ,
ransomware extension download from fsrm.experiant.ca,,*.SKJDTHGHH,
ransomware extension download from fsrm.experiant.ca,,*.LOCK75,
ransomware extension download from fsrm.experiant.ca,,*.B10CKED,
ransomware extension download from fsrm.experiant.ca,,*.A95436@YA.RU,
ransomware extension download from fsrm.experiant.ca,,*.IWANT,
ransomware extension download from fsrm.experiant.ca,,*.Fuck_You,
ransomware extension download from fsrm.experiant.ca,,*.SALSA222,
ransomware extension download from fsrm.experiant.ca,,*.NUMBERDOT,
ransomware extension download from fsrm.experiant.ca,,*.CRADLE,
ransomware extension download from fsrm.experiant.ca,,*.ID-7ES642406.CRY,
ransomware extension download from fsrm.experiant.ca,,*.Do_not_change_the_file_name.cryp,
ransomware extension download from fsrm.experiant.ca,,*.pr0tect,
ransomware extension download from fsrm.experiant.ca,,*.android,
ransomware extension download from fsrm.experiant.ca,,*.btcware,
ransomware extension download from fsrm.experiant.ca,,*.AngleWare,
ransomware extension download from fsrm.experiant.ca,,*.zorro,
ransomware extension download from fsrm.experiant.ca,,*.CIFGKSAFFSFYGHD,
ransomware extension download from fsrm.experiant.ca,,*.A9V9AHU4,
ransomware extension download from fsrm.experiant.ca,,*.payfordecrypt,
ransomware extension download from fsrm.experiant.ca,,*.ZINO,
ransomware extension download from fsrm.experiant.ca,,*.kirked,
ransomware extension download from fsrm.experiant.ca,,*.CRPTXXX,
ransomware extension download from fsrm.experiant.ca,,*.[BRAINCRYPT@INDIA.COM].BRAINCRYPT,
ransomware extension download from fsrm.experiant.ca,,*.pizdec,
ransomware extension download from fsrm.experiant.ca,,*.REVENGE,
ransomware extension download from fsrm.experiant.ca,,*.openforyou@india.com,
ransomware extension download from fsrm.experiant.ca,,*.warn_wallet,
ransomware extension download from fsrm.experiant.ca,,*.nemo-hacks.at.sigaint.org,
ransomware extension download from fsrm.experiant.ca,,*.MATRIX,
ransomware extension download from fsrm.experiant.ca,,*.enjey,
ransomware extension download from fsrm.experiant.ca,,*.GG,
ransomware extension download from fsrm.experiant.ca,,*.[PINGY@INDIA.COM],
ransomware extension download from fsrm.experiant.ca,,*.WORMKILLER@INDIA.COM.XTBL,
ransomware extension download from fsrm.experiant.ca,,*.CEBER3,
ransomware extension download from fsrm.experiant.ca,,*.iaufkakfhsaraf,
ransomware extension download from fsrm.experiant.ca,,*.zXz,
ransomware extension download from fsrm.experiant.ca,,*.filegofprencrp,
ransomware extension download from fsrm.experiant.ca,,*.kr3,
ransomware extension download from fsrm.experiant.ca,,*.ENCR,
ransomware extension download from fsrm.experiant.ca,,*.[File-Help@India.Com].mails,
ransomware extension download from fsrm.experiant.ca,,*.tmp.exe,
ransomware extension download from fsrm.experiant.ca,,*.jeepdayz@india.com,
ransomware extension download from fsrm.experiant.ca,,*.BarRax,
ransomware extension download from fsrm.experiant.ca,,*.damage,
ransomware extension download from fsrm.experiant.ca,,*.locked-*,
ransomware extension download from fsrm.experiant.ca,,*.jey,
ransomware extension download from fsrm.experiant.ca,,*.CRYPTOSHIEL,
ransomware extension download from fsrm.experiant.ca,,*.cfk,
ransomware extension download from fsrm.experiant.ca,,*.lfk,
ransomware extension download from fsrm.experiant.ca,,*.TheTrumpLockerp,
ransomware extension download from fsrm.experiant.ca,,*.TheTrumpLockerf,
ransomware extension download from fsrm.experiant.ca,,*.d4nk,
ransomware extension download from fsrm.experiant.ca,,*.x3mpro,
ransomware extension download from fsrm.experiant.ca,,*.weencedufiles,
ransomware extension download from fsrm.experiant.ca,,*.jse,
ransomware extension download from fsrm.experiant.ca,,*.powned,
ransomware extension download from fsrm.experiant.ca,,*.happydayzz,
ransomware extension download from fsrm.experiant.ca,,*.hasp,
ransomware extension download from fsrm.experiant.ca,,*.hnyear,
ransomware extension download from fsrm.experiant.ca,,*.hnumkhotep@india.com.hnumkhotep,
ransomware extension download from fsrm.experiant.ca,,*.wowwhereismyfiles,
ransomware extension download from fsrm.experiant.ca,,*.decryptional,
ransomware extension download from fsrm.experiant.ca,,*.wowreadfordecryp,
ransomware extension download from fsrm.experiant.ca,,*.7zipper,
ransomware extension download from fsrm.experiant.ca,,*.youransom,
ransomware extension download from fsrm.experiant.ca,,*.gui,
ransomware extension download from fsrm.experiant.ca,,*.Harzhuangzi,
ransomware extension download from fsrm.experiant.ca,,*.encryptedyourfiles,
ransomware extension download from fsrm.experiant.ca,,*.wcry,
ransomware extension download from fsrm.experiant.ca,,*.velikasrbija,
ransomware extension download from fsrm.experiant.ca,,*.razarac,
ransomware extension download from fsrm.experiant.ca,,*.serpent,
ransomware extension download from fsrm.experiant.ca,,*.msj,
ransomware extension download from fsrm.experiant.ca,,*.szesnl,
ransomware extension download from fsrm.experiant.ca,,*.evillock,
ransomware extension download from fsrm.experiant.ca,,*.letmetrydecfiles,
ransomware extension download from fsrm.experiant.ca,,*.yourransom,
ransomware extension download from fsrm.experiant.ca,,*.lambda_l0cked,
ransomware extension download from fsrm.experiant.ca,,*.gefickt,
ransomware extension download from fsrm.experiant.ca,,*.HakunaMatata,
ransomware extension download from fsrm.experiant.ca,,*.CRYPTOSHIELD,
ransomware extension download from fsrm.experiant.ca,,*.weareyourfriends,
ransomware extension download from fsrm.experiant.ca,,*.potato,
ransomware extension download from fsrm.experiant.ca,,*.otherinformation,
ransomware extension download from fsrm.experiant.ca,,*.vxLock,
ransomware extension download from fsrm.experiant.ca,,*.rdmk,
ransomware extension download from fsrm.experiant.ca,,*.paytounlock,
ransomware extension download from fsrm.experiant.ca,,*.sage,
ransomware extension download from fsrm.experiant.ca,,*.killedXXX,
ransomware extension download from fsrm.experiant.ca,,*.doomed,
ransomware extension download from fsrm.experiant.ca,,*.sifreli,
ransomware extension download from fsrm.experiant.ca,,*.MERRY,
ransomware extension download from fsrm.experiant.ca,,*.noproblemwedecfiles,
ransomware extension download from fsrm.experiant.ca,,*.powerfulldecrypt,
ransomware extension download from fsrm.experiant.ca,,*.stn,
ransomware extension download from fsrm.experiant.ca,,*.id-3044989498_x3m,
ransomware extension download from fsrm.experiant.ca,,*.x3m,
ransomware extension download from fsrm.experiant.ca,,*.wuciwug,
ransomware extension download from fsrm.experiant.ca,,*.kencf,
ransomware extension download from fsrm.experiant.ca,,*.file0locked,
ransomware extension download from fsrm.experiant.ca,,*.VBRANSOM,
ransomware extension download from fsrm.experiant.ca,,*.oops,
ransomware extension download from fsrm.experiant.ca,,*.deria,
ransomware extension download from fsrm.experiant.ca,,*.RMCM1,
ransomware extension download from fsrm.experiant.ca,,*.Locked-by-Mafia,
ransomware extension download from fsrm.experiant.ca,,*.кибер разветвитель,
ransomware extension download from fsrm.experiant.ca,,*.hnumkhotep,
ransomware extension download from fsrm.experiant.ca,,*.L0CKED,
ransomware extension download from fsrm.experiant.ca,,*.helpmeencedfiles,
ransomware extension download from fsrm.experiant.ca,,*.edgel,
ransomware extension download from fsrm.experiant.ca,,*.XBTL,
ransomware extension download from fsrm.experiant.ca,,*.firecrypt,
ransomware extension download from fsrm.experiant.ca,,*.MRCR1,
ransomware extension download from fsrm.experiant.ca,,*.PEGS1,
ransomware extension download from fsrm.experiant.ca,,*.RARE1,
ransomware extension download from fsrm.experiant.ca,,*.airacropencrypted!,
ransomware extension download from fsrm.experiant.ca,,*.Whereisyourfiles,
ransomware extension download from fsrm.experiant.ca,,*.maktub,
ransomware extension download from fsrm.experiant.ca,,*.hush,
ransomware extension download from fsrm.experiant.ca,,*.bript,
ransomware extension download from fsrm.experiant.ca,,*.gangbang,
ransomware extension download from fsrm.experiant.ca,,*.braincrypt,
ransomware extension download from fsrm.experiant.ca,,*.lesli,
ransomware extension download from fsrm.experiant.ca,,*.DALE,
ransomware extension download from fsrm.experiant.ca,,*.8637,
ransomware extension download from fsrm.experiant.ca,,*.kok,
ransomware extension download from fsrm.experiant.ca,,*.paymrts,
ransomware extension download from fsrm.experiant.ca,,*.paymds,
ransomware extension download from fsrm.experiant.ca,,*.flyper,
ransomware extension download from fsrm.experiant.ca,,*.helpdecrypt@india.com,
ransomware extension download from fsrm.experiant.ca,,*.VforVendetta,
ransomware extension download from fsrm.experiant.ca,,*.filock,
ransomware extension download from fsrm.experiant.ca,,*.wallet,
ransomware extension download from fsrm.experiant.ca,,*.uDz2j8mv,
ransomware extension download from fsrm.experiant.ca,,*.no_more_ransom,
ransomware extension download from fsrm.experiant.ca,,*.lovewindows,
ransomware extension download from fsrm.experiant.ca,,*.osiris,
ransomware extension download from fsrm.experiant.ca,,*.R.i.P,
ransomware extension download from fsrm.experiant.ca,,*.Zzzz,
ransomware extension download from fsrm.experiant.ca,,*.coin,
ransomware extension download from fsrm.experiant.ca,,*.crypted_file,
ransomware extension download from fsrm.experiant.ca,,*.EncrypTile,
ransomware extension download from fsrm.experiant.ca,,*.hcked,
ransomware extension download from fsrm.experiant.ca,,*.hannah,
ransomware extension download from fsrm.experiant.ca,,*.vindows,
ransomware extension download from fsrm.experiant.ca,,*.zycrypt,
ransomware extension download from fsrm.experiant.ca,,*.sgood,
ransomware extension download from fsrm.experiant.ca,,*.zzzzz,
ransomware extension download from fsrm.experiant.ca,,*.lock93,
ransomware extension download from fsrm.experiant.ca,,*.!emc,
ransomware extension download from fsrm.experiant.ca,,*.adk,
ransomware extension download from fsrm.experiant.ca,,*.aesir,
ransomware extension download from fsrm.experiant.ca,,*.CHIP,
ransomware extension download from fsrm.experiant.ca,,*.happy,
ransomware extension download from fsrm.experiant.ca,,*.angelamerkel,
ransomware extension download from fsrm.experiant.ca,,*.razy1337,
ransomware extension download from fsrm.experiant.ca,,*.zendr4,
ransomware extension download from fsrm.experiant.ca,,*.dharma,
ransomware extension download from fsrm.experiant.ca,,*.locked3,
ransomware extension download from fsrm.experiant.ca,,*.duhust,
ransomware extension download from fsrm.experiant.ca,,*.exploit,
ransomware extension download from fsrm.experiant.ca,,*.GSupport3,
ransomware extension download from fsrm.experiant.ca,,*.rnsmwr,
ransomware extension download from fsrm.experiant.ca,,*.dCrypt,
